unique_id,amount,date_time_of_pickup,longitude_of_pickup,latitude_of_pickup,longitude_of_dropoff,latitude_of_dropoff,no_of_passenger,pickup_day,pickup_month,pickup_year,pickup_weekday,pickup_hour,mid_night_trip,rush_hour_trip,snow_season,pickup_manhattan,pickup_jfk,pickup_brooklyn,pickup_bronx,pickup_laGuardia,drop_manhattan,drop_jfk,drop_brooklyn,drop_bronx,drop_laGuardia,isAirportTrip
11:00.0,10.0,2013-10-30 06:11:00 UTC,-73.99161,40.749427,-73.958232,40.764965,1,30,10,2013,2,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0
31:00.0,8.5,2009-05-21 08:31:00 UTC,-73.999918,40.719118,-74.005743,40.740132,2,21,5,2009,3,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0
49:08.0,8.5,2009-05-20 11:49:08 UTC,-73.968411,40.758186,-73.989471,40.741662,1,20,5,2009,2,11,0,0,0,1,0,0,0,0,1,0,0,0,0,0
56:19.0,16.9,2010-11-05 11:56:19 UTC,-73.974749,40.754937,-74.009602,40.705045,3,5,11,2010,4,11,0,0,0,1,0,0,0,0,1,0,0,0,0,0
58:00.0,9.3,2010-03-16 22:58:00 UTC,-74.002917,40.72806,-73.981962,40.762938,3,16,3,2010,1,22,0,0,0,1,0,0,0,0,1,0,0,0,0,0
03:00.0,13.0,2013-06-16 02:03:00 UTC,-73.966379,40.711499,-74.000228,40.728767,2,16,6,2013,6,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0
00:39.0,3.0,2015-03-02 15:00:39 UTC,-73.99015045,40.74031067,-73.99308014,40.74141312,1,2,3,2015,0,15,0,0,0,1,0,0,0,0,1,0,0,0,0,0
22:00.0,8.9,2010-05-04 09:22:00 UTC,-73.965245,40.790968,-73.973247,40.76386,5,4,5,2010,1,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0
45:03.0,9.7,2011-02-08 14:45:03 UTC,-73.975953,40.759585,-73.994493,40.731975,2,8,2,2011,1,14,0,0,1,1,0,0,0,0,1,0,0,0,0,0
49:00.0,7.3,2010-03-26 22:49:00 UTC,-73.948583,40.77401,-73.96735,40.756317,1,26,3,2010,4,22,0,0,0,1,0,0,0,0,1,0,0,0,0,0
09:44.0,4.5,2013-01-19 14:09:44 UTC,-73.961865,40.763683,-73.96579,40.75876,1,19,1,2013,5,14,0,0,1,1,0,0,0,0,1,0,0,0,0,0
58:00.0,4.5,2010-01-15 20:58:00 UTC,-73.963107,40.769207,-73.95874,40.778342,1,15,1,2010,4,20,0,1,1,1,0,0,0,0,1,0,0,0,0,0
32:54.0,32.9,2012-06-17 20:32:54 UTC,-73.984848,40.75655,-73.8675,40.899325,1,17,6,2012,6,20,0,1,0,1,0,0,0,0,0,0,0,0,0,0
16:51.0,19.0,2014-06-02 13:16:51 UTC,-73.974354,40.783629,-74.005386,40.723016,1,2,6,2014,0,13,0,0,0,1,0,0,0,0,1,0,0,0,0,0
06:45.0,4.0,2015-05-08 02:06:45 UTC,-73.95957184,40.77099228,-73.95993042,40.76589584,2,8,5,2015,4,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0
11:00.0,15.3,2010-01-02 20:11:00 UTC,-73.994527,40.75059,-73.952765,40.806227,1,2,1,2010,5,20,0,1,1,1,0,0,0,0,1,0,0,0,0,0
42:02.0,4.0,2012-12-26 20:42:02 UTC,-73.989588,40.740703,-73.984487,40.737008,1,26,12,2012,2,20,0,1,0,1,0,0,0,0,1,0,0,0,0,0
38:00.0,5.7,2009-06-01 20:38:00 UTC,-73.980732,40.750685,-73.98914,40.737112,1,1,6,2009,0,20,0,1,0,1,0,0,0,0,1,0,0,0,0,0
21:00.0,14.5,2012-04-23 13:21:00 UTC,-73.95913,40.783295,-73.99766,40.74171,5,23,4,2012,0,13,0,0,0,1,0,0,0,0,1,0,0,0,0,0
42:00.0,5.3,2012-08-13 16:42:00 UTC,-73.999913,40.730592,-73.99546,40.739317,1,13,8,2012,0,16,0,1,0,1,0,0,0,0,1,0,0,0,0,0
12:00.0,8.1,2012-07-13 08:12:00 UTC,-73.98054,40.785682,-73.973212,40.763915,5,13,7,2012,4,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0
33:00.0,6.5,2009-09-02 20:33:00 UTC,-73.938753,40.762757,-73.9123,40.753932,1,2,9,2009,2,20,0,1,0,1,0,0,0,0,0,0,0,0,0,0
50:00.0,5.0,2013-03-28 14:50:00 UTC,-73.955562,40.764182,-73.962747,40.768072,1,28,3,2013,3,14,0,0,0,1,0,0,0,0,1,0,0,0,0,0
59:55.0,8.0,2014-05-22 13:59:55 UTC,-73.975497,40.760853,-73.985592,40.74681,1,22,5,2014,3,13,0,0,0,1,0,0,0,0,1,0,0,0,0,0
03:22.0,6.5,2013-05-21 12:03:22 UTC,-73.988637,40.752286,-73.982287,40.751854,1,21,5,2013,1,12,0,0,0,1,0,0,0,0,1,0,0,0,0,0
29:08.0,38.5,2009-09-27 06:29:08 UTC,-73.993136,40.76267,-73.873021,40.774277,1,27,9,2009,6,6,0,0,0,1,0,0,0,0,0,0,0,0,1,1
39:37.0,11.5,2013-05-08 15:39:37 UTC,-73.987318,40.760608,-73.967526,40.787762,1,8,5,2013,2,15,0,0,0,1,0,0,0,0,1,0,0,0,0,0
31:00.0,5.5,2014-04-16 17:31:00 UTC,-73.977682,40.7533,-73.98183,40.759885,1,16,4,2014,2,17,0,1,0,1,0,0,0,0,1,0,0,0,0,0
20:53.0,4.9,2011-11-27 19:20:53 UTC,-73.9861,40.7617,-73.9771,40.7744,1,27,11,2011,6,19,0,1,0,1,0,0,0,0,1,0,0,0,0,0
05:00.0,19.3,2012-02-15 21:05:00 UTC,-73.988682,40.733863,-73.988487,40.662583,1,15,2,2012,2,21,0,0,1,1,0,0,0,0,0,0,1,0,0,0
54:00.0,6.9,2011-11-13 00:54:00 UTC,-73.958742,40.783962,-73.968835,40.797617,5,13,11,2011,6,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
08:00.0,4.9,2012-07-17 17:08:00 UTC,-73.952082,40.769192,-73.95339,40.7761,1,17,7,2012,1,17,0,1,0,1,0,0,0,0,1,0,0,0,0,0
40:10.0,14.1,2012-05-07 17:40:10 UTC,-73.998047,40.730339,-73.975384,40.763472,3,7,5,2012,0,17,0,1,0,1,0,0,0,0,1,0,0,0,0,0
00:31.0,19.3,2009-12-09 16:00:31 UTC,-74.011179,40.7026,-73.955753,40.781741,1,9,12,2009,2,16,0,1,0,1,0,0,0,0,1,0,0,0,0,0
42:01.0,6.9,2011-11-25 08:42:01 UTC,-73.978595,40.744825,-73.989397,40.730232,1,25,11,2011,4,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0
38:00.0,8.9,2011-10-29 12:38:00 UTC,-73.958998,40.783397,-73.974568,40.759322,4,29,10,2011,5,12,0,0,0,1,0,0,0,0,1,0,0,0,0,0
47:00.0,15.5,2014-03-31 23:47:00 UTC,-73.988585,40.702467,-73.936322,40.686457,5,31,3,2014,0,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0
52:00.0,23.5,2014-03-02 16:52:00 UTC,-73.957827,40.718,-73.9936,40.75902,2,2,3,2014,6,16,0,1,0,1,0,0,0,0,1,0,0,0,0,0
55:00.0,4.5,2009-10-05 23:55:00 UTC,-73.999332,40.76146,-73.986388,40.76213,1,5,10,2009,0,23,0,0,0,1,0,0,0,0,1,0,0,0,0,0
56:39.0,9.0,2014-05-30 16:56:39 UTC,-73.996832,40.742306,-74.004571,40.729698,1,30,5,2014,4,16,0,1,0,1,0,0,0,0,1,0,0,0,0,0
25:00.0,8.9,2010-03-30 14:25:00 UTC,-73.974448,40.75687,-73.990563,40.740198,1,30,3,2010,1,14,0,0,0,1,0,0,0,0,1,0,0,0,0,0
17:24.0,8.5,2014-08-21 22:17:24 UTC,-73.997727,40.722419,-74.013754,40.70935,1,21,8,2014,3,22,0,0,0,1,0,0,0,0,1,0,0,0,0,0
17:00.0,16.5,2011-08-06 00:17:00 UTC,-73.978235,40.743303,-73.967802,40.792617,2,6,8,2011,5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
49:00.0,6.5,2012-11-03 19:49:00 UTC,-73.984905,40.761963,-73.987358,40.75802,3,3,11,2012,5,19,0,1,0,1,0,0,0,0,1,0,0,0,0,0
07:00.0,11.0,2013-08-31 21:07:00 UTC,-73.997547,40.716815,-73.980642,40.743522,1,31,8,2013,5,21,0,0,0,1,0,0,0,0,1,0,0,0,0,0
09:00.0,5.3,2011-09-17 16:09:00 UTC,-73.96478,40.760157,-73.97606,40.744662,2,17,9,2011,5,16,0,1,0,1,0,0,0,0,1,0,0,0,0,0
17:49.0,5.7,2009-04-28 16:17:49 UTC,-74.007701,40.740683,-74.010189,40.723455,1,28,4,2009,1,16,0,1,0,1,0,0,0,0,1,0,0,0,0,0
15:00.0,4.0,2014-07-11 08:15:00 UTC,-73.96459,40.75917,-73.97087,40.755087,1,11,7,2014,4,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0
43:11.0,5.3,2011-05-05 11:43:11 UTC,-73.974532,40.750532,-73.990757,40.751122,1,5,5,2011,3,11,0,0,0,1,0,0,0,0,1,0,0,0,0,0
22:00.0,11.3,2009-06-02 23:22:00 UTC,-74.004673,40.747098,-73.961255,40.775808,1,2,6,2009,1,23,0,0,0,1,0,0,0,0,1,0,0,0,0,0
18:00.0,7.0,2013-09-16 12:18:00 UTC,-73.991268,40.749657,-73.99048,40.75604,1,16,9,2013,0,12,0,0,0,1,0,0,0,0,1,0,0,0,0,0
27:21.0,11.7,2009-06-18 10:27:21 UTC,-73.952756,40.776704,-73.977713,40.757619,1,18,6,2009,3,10,0,0,0,1,0,0,0,0,1,0,0,0,0,0
26:00.0,5.3,2011-10-28 11:26:00 UTC,-73.979815,40.783963,-73.966762,40.789038,1,28,10,2011,4,11,0,0,0,1,0,0,0,0,1,0,0,0,0,0
02:45.0,23.0,2012-10-10 08:02:45 UTC,-73.863356,40.77207,-73.881766,40.737391,1,10,10,2012,2,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1
01:36.0,4.0,2015-05-31 14:01:36 UTC,-73.99445343,40.74541092,-74.0004425,40.73888779,3,31,5,2015,6,14,0,0,0,1,0,0,0,0,1,0,0,0,0,0
47:05.0,16.0,2012-09-14 21:47:05 UTC,-73.992033,40.724823,-74.006488,40.708033,1,14,9,2012,4,21,0,0,0,1,0,0,0,0,1,0,0,0,0,0
22:38.0,7.7,2011-01-08 15:22:38 UTC,-73.992317,40.750574,-73.979083,40.747827,1,8,1,2011,5,15,0,0,1,1,0,0,0,0,1,0,0,0,0,0
25:30.0,7.1,2009-02-23 19:25:30 UTC,-73.989532,40.767949,-73.97034,40.763957,1,23,2,2009,0,19,0,1,1,1,0,0,0,0,1,0,0,0,0,0
58:08.0,57.33,2014-12-22 17:58:08 UTC,-73.787887,40.647666,-73.975567,40.756186,2,22,12,2014,0,17,0,1,0,0,1,0,0,0,1,0,0,0,0,1
33:58.0,6.5,2010-01-25 11:33:58 UTC,-73.957698,40.764444,-73.973843,40.764355,1,25,1,2010,0,11,0,0,1,1,0,0,0,0,1,0,0,0,0,0
54:08.0,5.3,2009-11-15 09:54:08 UTC,-73.995043,40.734239,-73.987326,40.747565,1,15,11,2009,6,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0
30:00.0,8.1,2009-07-24 10:30:00 UTC,-73.987715,40.768665,-73.98147,40.75629,1,24,7,2009,4,10,0,0,0,1,0,0,0,0,1,0,0,0,0,0
09:37.0,6.9,2009-06-30 13:09:37 UTC,-73.989351,40.740549,-73.972435,40.753612,1,30,6,2009,1,13,0,0,0,1,0,0,0,0,1,0,0,0,0,0
44:05.0,15.5,2014-03-02 00:44:05 UTC,-73.95668,40.748166,-73.982402,40.751513,1,2,3,2014,6,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
43:00.0,12.1,2012-07-31 22:43:00 UTC,-73.985168,40.780342,-74.001908,40.72471,1,31,7,2012,1,22,0,0,0,1,0,0,0,0,1,0,0,0,0,0
35:00.0,10.5,2013-05-30 21:35:00 UTC,-73.98977,40.702372,-73.971937,40.677337,1,30,5,2013,3,21,0,0,0,1,0,0,0,0,0,0,1,0,0,0
28:31.0,49.8,2011-07-21 13:28:31 UTC,-73.7897,40.6428,-73.993,40.7438,4,21,7,2011,3,13,0,0,0,0,1,0,0,0,1,0,0,0,0,1
53:00.0,4.9,2010-08-05 11:53:00 UTC,-73.981395,40.781322,-73.99015,40.772177,2,5,8,2010,3,11,0,0,0,1,0,0,0,0,1,0,0,0,0,0
33:17.0,8.5,2012-01-25 00:33:17 UTC,-73.987727,40.719911,-73.97676,40.751683,1,25,1,2012,2,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
20:00.0,8.0,2013-06-04 20:20:00 UTC,-73.949312,40.797182,-73.96834,40.79971,1,4,6,2013,1,20,0,1,0,1,0,0,0,0,1,0,0,0,0,0
14:19.0,9.5,2015-06-03 06:14:19 UTC,-73.98899078,40.77659225,-73.98377228,40.75619888,1,3,6,2015,2,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0
14:00.0,6.9,2010-04-19 14:14:00 UTC,-73.975863,40.754447,-73.967347,40.759748,1,19,4,2010,0,14,0,0,0,1,0,0,0,0,1,0,0,0,0,0
40:00.0,16.0,2012-09-04 21:40:00 UTC,-73.95685,40.775005,-73.995947,40.73031,1,4,9,2012,1,21,0,0,0,1,0,0,0,0,1,0,0,0,0,0
27:42.0,15.0,2013-02-07 09:27:42 UTC,-73.991436,40.717037,-74.016122,40.710559,1,7,2,2013,3,9,0,0,1,1,0,0,0,0,1,0,0,0,0,0
15:15.0,4.5,2010-08-30 21:15:15 UTC,-73.98242,40.768323,-73.974478,40.760269,1,30,8,2010,0,21,0,0,0,1,0,0,0,0,1,0,0,0,0,0
06:23.0,28.1,2011-12-26 13:06:23 UTC,-73.992785,40.75684,-73.870816,40.774055,1,26,12,2011,0,13,0,0,0,1,0,0,0,0,0,0,0,0,1,1
51:54.0,12.0,2014-07-20 23:51:54 UTC,-73.984997,40.768466,-73.944564,40.800466,1,20,7,2014,6,23,0,0,0,1,0,0,0,0,1,0,0,0,0,0
47:41.0,10.9,2010-05-12 10:47:41 UTC,-73.959017,40.780751,-73.958539,40.760488,1,12,5,2010,2,10,0,0,0,1,0,0,0,0,1,0,0,0,0,0
18:00.0,6.5,2013-05-31 01:18:00 UTC,-73.965725,40.712912,-73.95767,40.730427,2,31,5,2013,4,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
42:01.0,8.0,2014-07-23 10:42:01 UTC,-73.966598,40.761859,-73.947995,40.770518,1,23,7,2014,2,10,0,0,0,1,0,0,0,0,1,0,0,0,0,0
42:00.0,7.0,2014-02-16 01:42:00 UTC,-73.967508,40.756047,-73.956792,40.77105,1,16,2,2014,6,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0
20:49.0,32.1,2011-09-06 18:20:49 UTC,-73.8745,40.7741,-73.9892,40.7561,1,6,9,2011,1,18,0,1,0,0,0,0,0,1,1,0,0,0,0,1
08:36.0,4.5,2009-04-13 11:08:36 UTC,-73.97124,40.750973,-73.978487,40.74989,1,13,4,2009,0,11,0,0,0,1,0,0,0,0,1,0,0,0,0,0
54:35.0,14.1,2009-09-10 18:54:35 UTC,-73.954402,40.784097,-73.978541,40.7539,1,10,9,2009,3,18,0,1,0,1,0,0,0,0,1,0,0,0,0,0
42:05.0,5.7,2010-02-05 19:42:05 UTC,-73.973874,40.764185,-73.985632,40.762658,2,5,2,2010,4,19,0,1,1,1,0,0,0,0,1,0,0,0,0,0
06:00.0,7.3,2009-09-29 09:06:00 UTC,-74.003478,40.727025,-73.987055,40.739755,5,29,9,2009,1,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0
50:00.0,18.0,2013-06-27 11:50:00 UTC,-73.984923,40.754005,-73.962613,40.804837,6,27,6,2013,3,11,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12:59.0,7.0,2015-01-05 10:12:59 UTC,-73.97080994,40.76147842,-73.97322845,40.74848557,4,5,1,2015,0,10,0,0,1,1,0,0,0,0,1,0,0,0,0,0
13:00.0,21.7,2010-05-09 01:13:00 UTC,-74.000703,40.762148,-73.921313,40.867885,4,9,5,2010,6,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
48:13.0,6.5,2013-05-01 20:48:13 UTC,-73.982801,40.768633,-73.968893,40.761881,1,1,5,2013,2,20,0,1,0,1,0,0,0,0,1,0,0,0,0,0
13:02.0,19.5,2013-11-23 02:13:02 UTC,-74.01052,40.719133,-73.973504,40.747236,1,23,11,2013,5,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0
13:32.0,10.5,2015-06-27 16:13:32 UTC,-73.99559021,40.75985718,-73.97097778,40.79573822,1,27,6,2015,5,16,0,1,0,1,0,0,0,0,1,0,0,0,0,0
42:00.0,24.5,2011-05-12 10:42:00 UTC,-73.954823,40.765427,-73.865198,40.770648,1,12,5,2011,3,10,0,0,0,1,0,0,0,0,0,0,0,0,1,1
52:03.0,4.5,2011-09-13 07:52:03 UTC,-73.997911,40.683099,-73.993066,40.692856,1,13,9,2011,1,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0
06:00.0,7.5,2012-11-22 15:06:00 UTC,-73.959645,40.762917,-73.959755,40.780405,1,22,11,2012,3,15,0,0,0,1,0,0,0,0,1,0,0,0,0,0
54:00.0,11.3,2011-09-06 05:54:00 UTC,-73.94823,40.776403,-73.981948,40.74641,1,6,9,2011,1,5,1,0,0,1,0,0,0,0,1,0,0,0,0,0
17:54.0,4.5,2015-05-25 16:17:54 UTC,-73.9745636,40.75072098,-73.96710205,40.75296021,1,25,5,2015,0,16,0,1,0,1,0,0,0,0,1,0,0,0,0,0
47:34.0,5.5,2013-09-19 18:47:34 UTC,-73.989417,40.718955,-73.997037,40.723988,1,19,9,2013,3,18,0,1,0,1,0,0,0,0,1,0,0,0,0,0
30:40.0,43.33,2015-01-12 08:30:40 UTC,-73.86295319,40.76877594,-73.97422791,40.75033569,1,12,1,2015,0,8,0,0,1,0,0,0,0,1,1,0,0,0,0,1
32:49.0,40.5,2015-03-02 15:32:49 UTC,-73.86430359,40.77019882,-73.79001617,40.6469574,4,2,3,2015,0,15,0,0,0,0,0,0,0,1,0,1,0,0,0,1
31:00.0,5.0,2014-11-19 20:31:00 UTC,-73.95424,40.772022,-73.954135,40.766212,1,19,11,2014,2,20,0,1,0,1,0,0,0,0,1,0,0,0,0,0
35:11.0,4.5,2009-02-23 15:35:11 UTC,-73.972687,40.762395,-73.978337,40.757914,1,23,2,2009,0,15,0,0,1,1,0,0,0,0,1,0,0,0,0,0
37:00.0,6.1,2012-01-28 00:37:00 UTC,-73.94827,40.711225,-73.951925,40.723253,1,28,1,2012,5,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
33:00.0,6.5,2010-02-17 21:33:00 UTC,-73.98771,40.741643,-73.96981,40.754533,1,17,2,2010,2,21,0,0,1,1,0,0,0,0,1,0,0,0,0,0
08:00.0,17.3,2009-03-30 06:08:00 UTC,-73.973195,40.742762,-74.016122,40.710607,1,30,3,2009,0,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0
00:27.0,6.5,2013-03-06 21:00:27 UTC,-73.978942,40.743647,-73.99508,40.738977,1,6,3,2013,2,21,0,0,0,1,0,0,0,0,1,0,0,0,0,0
04:00.0,5.0,2014-06-28 23:04:00 UTC,-73.982272,40.774742,-73.988752,40.764067,1,28,6,2014,5,23,0,0,0,1,0,0,0,0,1,0,0,0,0,0
02:00.0,12.0,2014-09-23 23:02:00 UTC,-74.007542,40.706935,-74.004332,40.74225,2,23,9,2014,1,23,0,0,0,1,0,0,0,0,1,0,0,0,0,0
24:01.0,6.1,2010-11-17 11:24:01 UTC,-73.998824,40.7536,-73.992422,40.746577,1,17,11,2010,2,11,0,0,0,1,0,0,0,0,1,0,0,0,0,0
37:44.0,20.5,2014-06-26 23:37:44 UTC,-73.987337,40.720295,-73.973763,40.784663,2,26,6,2014,3,23,0,0,0,1,0,0,0,0,1,0,0,0,0,0
03:32.0,7.7,2009-11-12 00:03:32 UTC,-73.986331,40.722427,-74.009577,40.733217,1,12,11,2009,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
20:48.0,4.1,2009-10-07 14:20:48 UTC,-73.954535,40.779017,-73.959879,40.781624,1,7,10,2009,2,14,0,0,0,1,0,0,0,0,1,0,0,0,0,0
40:19.0,8.9,2009-03-13 19:40:19 UTC,-73.989427,40.737679,-73.987461,40.757751,1,13,3,2009,4,19,0,1,0,1,0,0,0,0,1,0,0,0,0,0
06:09.0,11.0,2012-11-08 18:06:09 UTC,-73.973703,40.763517,-73.956809,40.785774,1,8,11,2012,3,18,0,1,0,1,0,0,0,0,1,0,0,0,0,0
57:28.0,10.9,2009-06-28 02:57:28 UTC,-73.977126,40.759456,-73.982723,40.723412,2,28,6,2009,6,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0
05:00.0,4.1,2010-10-07 20:05:00 UTC,-74.008697,40.71911,-74.006738,40.730145,1,7,10,2010,3,20,0,1,0,1,0,0,0,0,1,0,0,0,0,0
14:00.0,20.9,2009-03-08 04:14:00 UTC,-73.991093,40.77044,-73.975735,40.688342,2,8,3,2009,6,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0
48:25.0,6.1,2010-10-26 13:48:25 UTC,-73.973283,40.752274,-73.973694,40.759425,1,26,10,2010,1,13,0,0,0,1,0,0,0,0,1,0,0,0,0,0
19:00.0,14.5,2012-08-26 01:19:00 UTC,-73.989693,40.720345,-73.961277,40.693972,5,26,8,2012,6,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
23:42.0,13.3,2010-01-03 20:23:42 UTC,-73.991543,40.749996,-73.948164,40.778729,2,3,1,2010,6,20,0,1,1,1,0,0,0,0,1,0,0,0,0,0
33:00.0,5.0,2013-11-01 09:33:00 UTC,-73.98267,40.766575,-73.98114,40.7598,3,1,11,2013,4,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0
44:00.0,10.1,2012-02-12 18:44:00 UTC,-73.983225,40.756363,-74.008113,40.7469,5,12,2,2012,6,18,0,1,1,1,0,0,0,0,1,0,0,0,0,0
48:00.0,6.1,2010-01-14 00:48:00 UTC,-73.92773,40.744037,-73.939792,40.75024,1,14,1,2010,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
14:37.0,12.0,2014-04-12 20:14:37 UTC,-73.98439,40.725678,-73.959359,40.763213,2,12,4,2014,5,20,0,1,0,1,0,0,0,0,1,0,0,0,0,0
05:00.0,8.5,2009-03-03 09:05:00 UTC,-73.996573,40.731723,-73.982597,40.756008,1,3,3,2009,1,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0
36:00.0,3.7,2010-12-31 14:36:00 UTC,-74.008837,40.7186,-74.007507,40.726105,1,31,12,2010,4,14,0,0,0,1,0,0,0,0,1,0,0,0,0,0
01:34.0,13.5,2013-04-06 19:01:34 UTC,-73.967316,40.766756,-73.991733,40.749909,1,6,4,2013,5,19,0,1,0,1,0,0,0,0,1,0,0,0,0,0
13:32.0,16.1,2011-10-30 00:13:32 UTC,-74.005136,40.718835,-73.97343,40.785366,2,30,10,2011,6,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
51:00.0,10.1,2011-10-20 17:51:00 UTC,-73.969533,40.79037,-73.949863,40.823713,1,20,10,2011,3,17,0,1,0,1,0,0,0,0,1,0,0,0,0,0
51:24.0,50.0,2009-04-28 09:51:24 UTC,-73.779454,40.646841,-73.976011,40.765497,1,28,4,2009,1,9,0,0,0,0,1,0,0,0,1,0,0,0,0,1
08:42.0,16.5,2013-08-06 14:08:42 UTC,-73.999423,40.722425,-73.977503,40.76365,2,6,8,2013,1,14,0,0,0,1,0,0,0,0,1,0,0,0,0,0
40:00.0,8.1,2011-10-28 15:40:00 UTC,-73.954393,40.77894,-73.972022,40.791722,1,28,10,2011,4,15,0,0,0,1,0,0,0,0,1,0,0,0,0,0
21:42.0,10.1,2009-05-17 11:21:42 UTC,-73.996229,40.72544,-74.013674,40.717478,1,17,5,2009,6,11,0,0,0,1,0,0,0,0,1,0,0,0,0,0
32:00.0,5.5,2013-12-29 13:32:00 UTC,-73.979637,40.76571,-73.993172,40.765232,5,29,12,2013,6,13,0,0,0,1,0,0,0,0,1,0,0,0,0,0
38:00.0,6.1,2009-10-09 07:38:00 UTC,-73.98188,40.753063,-73.988112,40.738903,5,9,10,2009,4,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0
08:13.0,8.9,2009-11-21 01:08:13 UTC,-73.993626,40.721326,-73.977058,40.751946,1,21,11,2009,5,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
19:00.0,6.9,2011-10-26 21:19:00 UTC,-73.987053,40.738852,-73.97092,40.750977,5,26,10,2011,2,21,0,0,0,1,0,0,0,0,1,0,0,0,0,0
49:53.0,10.5,2014-01-31 04:49:53 UTC,-73.978991,40.72375,-73.963046,40.711855,1,31,1,2014,4,4,1,0,1,1,0,0,0,0,1,0,0,0,0,0
19:00.0,7.0,2014-08-09 21:19:00 UTC,-73.970045,40.75057,-73.970642,40.764085,6,9,8,2014,5,21,0,0,0,1,0,0,0,0,1,0,0,0,0,0
35:47.0,22.8,2013-02-12 15:35:47 UTC,-73.952109,40.781434,-73.915101,40.765157,1,12,2,2013,1,15,0,0,1,1,0,0,0,0,0,0,0,0,0,0
00:00.0,13.3,2011-07-31 15:00:00 UTC,-73.876395,40.772455,-73.844527,40.72447,5,31,7,2011,6,15,0,0,0,0,0,0,0,1,0,0,0,0,0,1
12:00.0,10.1,2009-07-24 09:12:00 UTC,-73.97026,40.767917,-73.946877,40.780765,2,24,7,2009,4,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0
00:00.0,5.3,2011-01-14 16:00:00 UTC,-73.95268,40.791635,-73.964847,40.79183,5,14,1,2011,4,16,0,1,1,1,0,0,0,0,1,0,0,0,0,0
56:42.0,10.9,2009-05-20 18:56:42 UTC,-73.994191,40.751138,-73.962769,40.769719,1,20,5,2009,2,18,0,1,0,1,0,0,0,0,1,0,0,0,0,0
26:00.0,6.5,2011-05-13 19:26:00 UTC,-73.97971,40.770418,-73.98476,40.762587,5,13,5,2011,4,19,0,1,0,1,0,0,0,0,1,0,0,0,0,0
09:00.0,26.3,2012-09-27 10:09:00 UTC,-73.92833,40.763523,-73.987212,40.729313,1,27,9,2012,3,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0
49:00.0,8.9,2012-05-07 18:49:00 UTC,-73.985313,40.723688,-74.007462,40.710292,1,7,5,2012,0,18,0,1,0,1,0,0,0,0,1,0,0,0,0,0
39:00.0,8.5,2012-11-10 00:39:00 UTC,-73.957217,40.672517,-73.96676,40.693355,1,10,11,2012,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
33:00.0,17.3,2011-02-08 22:33:00 UTC,-73.978763,40.753542,-73.942262,40.712108,1,8,2,2011,1,22,0,0,1,1,0,0,0,0,1,0,0,0,0,0
58:18.0,9.7,2009-11-24 22:58:18 UTC,-73.988701,40.736891,-73.957166,40.771773,1,24,11,2009,1,22,0,0,0,1,0,0,0,0,1,0,0,0,0,0
53:56.0,11.0,2015-03-29 19:53:56 UTC,-73.9851532,40.72772598,-73.99396515,40.74649429,1,29,3,2015,6,19,0,1,0,1,0,0,0,0,1,0,0,0,0,0
43:00.0,10.5,2014-04-18 11:43:00 UTC,-74.01529,40.70937,-74.0066,40.7442,1,18,4,2014,4,11,0,0,0,1,0,0,0,0,1,0,0,0,0,0
